file,namespace,key,source
ConanSandbox/Content/Mods/UIMod_Hosav/UI_Exported/W_ExampleWidget_User.uexp,,3695228E4AFCCA84701188828B0DF517, - With Simplistic Enabled you will only see how much damage you dealt. With it off you will see who you damaged as well.
ConanSandbox/Content/Mods/UIMod_Hosav/UI_Exported/W_ExampleWidget_User.uexp,,1767CCAA4B7529B2CB11768807A3A226,Damage Indicator for Follower (Left)
ConanSandbox/Content/Mods/UIMod_Hosav/UI_Exported/W_ExampleWidget_User.uexp,,38E10F4749AC9DAF893E019F164E40D9, - Shows MMO Type Damage Indicator that pops up on the screen as your thrall does damage. 
ConanSandbox/Content/Mods/UIMod_Hosav/UI_Exported/W_ExampleWidget_User.uexp,,D293D9DF4ADAEF64EF997084260BB89B,Follower Damage Indicator Icons
ConanSandbox/Content/Mods/UIMod_Hosav/UI_Exported/W_ExampleWidget_User.uexp,,0B09137A4E133821A87304BCABCCF197, - Enables or Disables Icons for the Follower Damage Indicator
ConanSandbox/Content/Mods/UIMod_Hosav/UI_Exported/W_ExampleWidget_User.uexp,,0234A3CE4816DD62188B4FB72AB51966,Follower Simplistic Damage Indicator
ConanSandbox/Content/Mods/UIMod_Hosav/UI_Exported/W_ExampleWidget_User.uexp,,1C6FFDAC40C9507C2A76A791EC38EE3F,Mount Settings
ConanSandbox/Content/Mods/UIMod_Hosav/UI_Exported/W_ExampleWidget_User.uexp,,DE0079AF4861D46D3EA35691C698DD34, - With Simplistic Enabled you will only see how much damage your follower dealt. With it off you will see who your follower damaged as well.
ConanSandbox/Content/Mods/UIMod_Hosav/UI_Exported/W_ExampleWidget_User.uexp,,07A501D5424127719EFE068D1C86EE81,Damage Indicator Log (Lower Right)
ConanSandbox/Content/Mods/UIMod_Hosav/UI_Exported/W_ExampleWidget_User.uexp,,00AE449342A531B7C8C522863C5EBF40, - Shows MMO Type Damage Indicator that pops up on the screen as you or your thrall takes damage.
ConanSandbox/Content/Mods/UIMod_Hosav/UI_Exported/W_ExampleWidget_User.uexp,,38B778CD4D70A18890A7E8A2CB40FC5C,Damage Indicator Log Icons
ConanSandbox/Content/Mods/UIMod_Hosav/UI_Exported/W_ExampleWidget_User.uexp,,8C66EA9642E39B488F5D94A2D8B7202B, - Enables or Disables Icons for the Damage Indicator Log
ConanSandbox/Content/Mods/UIMod_Hosav/UI_Exported/W_ExampleWidget_User.uexp,,EE66A2854E76957C2F120988252AFE11,Simplistic Damage Indicator Log
ConanSandbox/Content/Mods/UIMod_Hosav/UI_Exported/W_ExampleWidget_User.uexp,,39C8A6444BDB4301265F04834A3DEBBE, - With Simplistic Enabled you will only see how much damage you or your follower took. With it disabled you can discern if you or your follower was the one to take damage.
ConanSandbox/Content/Mods/UIMod_Hosav/UI_Exported/W_ExampleWidget_User.uexp,,819C6E7043A970D3247951A9DAA1612B,Damage Indicator Color Picker 
ConanSandbox/Content/Mods/UIMod_Hosav/UI_Exported/W_ExampleWidget_User.uexp,,9DACF2C5400CBC14504CF8A6861D179B,Follower Damage Indicator Color Picker 
ConanSandbox/Content/Mods/UIMod_Hosav/UI_Exported/W_ExampleWidget_User.uexp,,8354502D4C34B856A233BC8A6110F828,Damage Indicator Log Color Picker 
ConanSandbox/Content/Mods/UIMod_Hosav/UI_Exported/W_ExampleWidget_User.uexp,,74D876D64E1CFBCD624787B462123A78,SOME FEATURES MAY NOT YET BE IMPLEMENTED OR BE WIP
ConanSandbox/Content/Mods/UIMod_Hosav/UI_Exported/W_ExampleWidget_User.uexp,,391A36854F2B5CE05B8246A911958E5E,Damage Indicator Follower Log Color Picker 
ConanSandbox/Content/Mods/UIMod_Hosav/UI_Exported/W_ExampleWidget_User.uexp,,33D83F3C415C3E709426928567063DDF,Use Float Damage
ConanSandbox/Content/Mods/UIMod_Hosav/UI_Exported/W_ExampleWidget_User.uexp,,7B369BAA4721D617BA1E209BB23A2254," - Shows a more traditional screen popup, that is dynamically placed depending on damaged character's position. (Disables Damage Other Damage Indicator)"
ConanSandbox/Content/Mods/UIMod_Hosav/UI_Exported/W_ExampleWidget_User.uexp,,D61A221A481E68D83A8D7882C0BD4CBF,Minimap Show Local Time
ConanSandbox/Content/Mods/UIMod_Hosav/UI_Exported/W_ExampleWidget_User.uexp,,05EA640C4DAF66B76CA839A0EB9F9ABC,Select Healthbar Position 
ConanSandbox/Content/Mods/UIMod_Hosav/UI_Exported/W_ExampleWidget_User.uexp,,F845A24C4BF6B5D7CD004F8AA946BFFD,Minimap Custom Position : 
ConanSandbox/Content/Mods/UIMod_Hosav/UI_Exported/W_ExampleWidget_User.uexp,,C740DC434D09E72D4C0CD28A5BEF001C,Centered UI Custom Position : 
ConanSandbox/Content/Mods/UIMod_Hosav/UI_Exported/W_ExampleWidget_User.uexp,,386A78D0453E2A605046E1B87F63CE35,Mount Healthbar Visbillity
ConanSandbox/Content/Mods/UIMod_Hosav/UI_Exported/W_ExampleWidget_User.uexp,,BFC7154947B11C29289E369DDA5D2606,Mount Healthbar Values
ConanSandbox/Content/Mods/UIMod_Hosav/UI_Exported/W_ExampleWidget_User.uexp,,2DCB9710403DA850849C89A251CB4D24,Mount Healthbar Custom Color
ConanSandbox/Content/Mods/UIMod_Hosav/UI_Exported/W_ExampleWidget_User.uexp,,3C7AEC6B4F85E4B03AA859BDD15F8A90,Healthbar Visbillity
ConanSandbox/Content/Mods/UIMod_Hosav/UI_Exported/W_ExampleWidget_User.uexp,,444C5DDF468AB86F9C64A1859B34774E,Mount Health Color Picker
ConanSandbox/Content/Mods/UIMod_Hosav/UI_Exported/W_ExampleWidget_User.uexp,,7D16E71041E2CDF9B9AF26A8B6C20512,Mount Endurancebar Visibillity
ConanSandbox/Content/Mods/UIMod_Hosav/UI_Exported/W_ExampleWidget_User.uexp,,6AFD8DE74DAD8ADAE341E8BF770EE794,Mount Endurancebar Values
ConanSandbox/Content/Mods/UIMod_Hosav/UI_Exported/W_ExampleWidget_User.uexp,,6018B2C74E73563DDFA631AAE5DD6BA6,Mount Endurancebar Custom Color
ConanSandbox/Content/Mods/UIMod_Hosav/UI_Exported/W_ExampleWidget_User.uexp,,47F1760D4D621122502A6DAF6E71FECD,Mount Endurance Color Picker
ConanSandbox/Content/Mods/UIMod_Hosav/UI_Exported/W_ExampleWidget_User.uexp,,F6930B80427D4477070D3DA23579FCA7,Mount Level Display
ConanSandbox/Content/Mods/UIMod_Hosav/UI_Exported/W_ExampleWidget_User.uexp,,696B02C6475D7FA300A57793E694C80A,Mount Level Background
ConanSandbox/Content/Mods/UIMod_Hosav/UI_Exported/W_ExampleWidget_User.uexp,,098D08F34DF23CFB83825EAC4E9B47E5,Additional HUD Settings
ConanSandbox/Content/Mods/UIMod_Hosav/UI_Exported/W_ExampleWidget_User.uexp,,1734BCBB42ECC4D407CB6A99742CBBAE,Armor Values
ConanSandbox/Content/Mods/UIMod_Hosav/UI_Exported/W_ExampleWidget_User.uexp,,449106DB45D87C2CE40A749FCF65F706,Damage Values
ConanSandbox/Content/Mods/UIMod_Hosav/UI_Exported/W_ExampleWidget_User.uexp,,ED72D864490C7F9925AE8A91CD888A6B,Healthbar Values
ConanSandbox/Content/Mods/UIMod_Hosav/UI_Exported/W_ExampleWidget_User.uexp,,0CE29CB9472A1C2B249004903F4188C9,Weight Values
ConanSandbox/Content/Mods/UIMod_Hosav/UI_Exported/W_ExampleWidget_User.uexp,,7AB5195744A74085AF694596BBFCF8D1,Food Values
ConanSandbox/Content/Mods/UIMod_Hosav/UI_Exported/W_ExampleWidget_User.uexp,,376BACE24363587A8DDCE0BF1CB17803,Water Values
ConanSandbox/Content/Mods/UIMod_Hosav/UI_Exported/W_ExampleWidget_User.uexp,,3764800D49BF97CA15C8A79A72CF5EE1,Corruption Values 
ConanSandbox/Content/Mods/UIMod_Hosav/UI_Exported/W_ExampleWidget_User.uexp,,45EDFF41465917095C02D9B5ACF6DB86,Experience Settings
ConanSandbox/Content/Mods/UIMod_Hosav/UI_Exported/W_ExampleWidget_User.uexp,,D2D6E05B4FEF0220918B85A9C440BDF0,Current Level
ConanSandbox/Content/Mods/UIMod_Hosav/UI_Exported/W_ExampleWidget_User.uexp,,8F06FE13444FC4A051AD608FB6F88565,Experience Amount
ConanSandbox/Content/Mods/UIMod_Hosav/UI_Exported/W_ExampleWidget_User.uexp,,878029A046A207E405523F94394FAA57,Experience Percentage
ConanSandbox/Content/Mods/UIMod_Hosav/UI_Exported/W_ExampleWidget_User.uexp,,4A71D8624EAD72AD7E894C9072E65525,Experience Progress Indicator
ConanSandbox/Content/Mods/UIMod_Hosav/UI_Exported/W_ExampleWidget_User.uexp,,7551A2844CF25043728E0285C274DAD0,Experience Color Picker
ConanSandbox/Content/Mods/UIMod_Hosav/UI_Exported/W_ExampleWidget_User.uexp,,D22D441049F8CB9D0C0384851EE444FF,Healthbar Custom Color
ConanSandbox/Content/Mods/UIMod_Hosav/UI_Exported/W_ExampleWidget_User.uexp,,59DA740046E4B865FB94BCA41C028769,Experience Progress Custom Color
ConanSandbox/Content/Mods/UIMod_Hosav/UI_Exported/W_ExampleWidget_User.uexp,,49C1AA624C89CAC35D020CA8561F2CAC,Temperature Values
ConanSandbox/Content/Mods/UIMod_Hosav/UI_Exported/W_ExampleWidget_User.uexp,,17CDAE6E43F5F5C1B8100B88C9A589EF,Mount Level Background Custom Color
ConanSandbox/Content/Mods/UIMod_Hosav/UI_Exported/W_ExampleWidget_User.uexp,,3E9221AD4DD5FDAFA5BE8F930372FC10,Mount Background Color Picker
ConanSandbox/Content/Mods/UIMod_Hosav/UI_Exported/W_ExampleWidget_User.uexp,,C45E01834E2EA24AF3BD33B0FFC03C91,Detail Font/Icons Custom Color
ConanSandbox/Content/Mods/UIMod_Hosav/UI_Exported/W_ExampleWidget_User.uexp,,02CFB0804599F16FDCCEFC8F91D249F7,Health Numeric Text
ConanSandbox/Content/Mods/UIMod_Hosav/UI_Exported/W_ExampleWidget_User.uexp,,9D2DDF374A08E65A6C2507BB32994EB4,Font Color Picker 
ConanSandbox/Content/Mods/UIMod_Hosav/UI_Exported/W_ExampleWidget_User.uexp,,1AAA4D93414A225A0C6E998898A38095,Consider helping me out by donating : 
ConanSandbox/Content/Mods/UIMod_Hosav/UI_Exported/W_ExampleWidget_User.uexp,,B03442994316B090768A4098EE612CFB,   Donate   
ConanSandbox/Content/Mods/UIMod_Hosav/UI_Exported/W_ExampleWidget_User.uexp,,78E1196C476597B05B7172B72167F9B0,Consciousness Percentage
ConanSandbox/Content/Mods/UIMod_Hosav/UI_Exported/W_ExampleWidget_User.uexp,,179A4EA24F2B612EE78932BADFB94573,Health Color Picker
ConanSandbox/Content/Mods/UIMod_Hosav/UI_Exported/W_ExampleWidget_User.uexp,,D82C7A1F4AD1759137D4F097D394F38F,Target Level
ConanSandbox/Content/Mods/UIMod_Hosav/UI_Exported/W_ExampleWidget_User.uexp,,088061BD4ECFC97B8BB1D3A3AF98E312,Target Health Custom Color
ConanSandbox/Content/Mods/UIMod_Hosav/UI_Exported/W_ExampleWidget_User.uexp,,AF592F544ACD47287DA2B98C40BFE720,Target Healthbar Enabled
ConanSandbox/Content/Mods/UIMod_Hosav/UI_Exported/W_ExampleWidget_User.uexp,,CC55113042456CA0A5F829A3EFECCB13,Target Health Color Picker
ConanSandbox/Content/Mods/UIMod_Hosav/UI_Exported/W_ExampleWidget_User.uexp,,761A320B422B9F979F20C2A9FFCB8734,Target Consciousness Custom Color
ConanSandbox/Content/Mods/UIMod_Hosav/UI_Exported/W_ExampleWidget_User.uexp,,B57E5D864EDFA92A157E46BFBAE7B0E3,Target Consciousness Color Picker
ConanSandbox/Content/Mods/UIMod_Hosav/UI_Exported/W_ExampleWidget_User.uexp,,3AAC64234A1BAE42E6744F902F43C6FF,Target Level Background Custom Color
ConanSandbox/Content/Mods/UIMod_Hosav/UI_Exported/W_ExampleWidget_User.uexp,,55821358442395A4D5EEC4B12DDBC057,Target Level Background Color Picker
ConanSandbox/Content/Mods/UIMod_Hosav/UI_Exported/W_ExampleWidget_User.uexp,,BEB5E26A48DE4218481094B02FCB45DD,Personal UI Settings :
ConanSandbox/Content/Mods/UIMod_Hosav/UI_Exported/W_ExampleWidget_User.uexp,,0271FAC644B6931C381A59AB80CFED79,Other Settings
ConanSandbox/Content/Mods/UIMod_Hosav/UI_Exported/W_ExampleWidget_User.uexp,,1E22D1704AC4EF42A8EFB4B87B951EA5,Close
ConanSandbox/Content/Mods/UIMod_Hosav/UI_Exported/W_ExampleWidget_User.uexp,,4AE69B6447267B73F84F57B6B1F2FD90,Buff Settings
ConanSandbox/Content/Mods/UIMod_Hosav/UI_Exported/W_ExampleWidget_User.uexp,,FCCE889E422E6707578064BB82CA09B4,Buffs in UI
ConanSandbox/Content/Mods/UIMod_Hosav/UI_Exported/W_ExampleWidget_User.uexp,,764DA8744F46245AFEB2E8B221D69C9E,Buff Timer
ConanSandbox/Content/Mods/UIMod_Hosav/UI_Exported/W_ExampleWidget_User.uexp,,317C1F3C4418C3D060BC85B85AD55828,Buff Description
ConanSandbox/Content/Mods/UIMod_Hosav/UI_Exported/W_ExampleWidget_User.uexp,,0AF9014B4648691BD86CB2899A1B3BE9,Crafting Time in Seconds
ConanSandbox/Content/Mods/UIMod_Hosav/UI_Exported/W_ExampleWidget_User.uexp,,5F6CFE8A419C4C6C1A9600B7115BF675,Disable IQoL Hooks
ConanSandbox/Content/Mods/UIMod_Hosav/UI_Exported/W_ExampleWidget_User.uexp,,E66B664C48BD0CE205DA209693667197,This option disables all HUD elements from IQoL. REMEMBER TO LOAD THIS MOD AFTER IQoL IF YOU USE IQoL
ConanSandbox/Content/Mods/UIMod_Hosav/UI_Exported/W_ExampleWidget_User.uexp,,5DF27501469F199C46F10282F3F1C30A,Hotbar Only In Inventory
ConanSandbox/Content/Mods/UIMod_Hosav/UI_Exported/W_ExampleWidget_User.uexp,,BBEAF11445BB1CC06A6576AC35FF2771,PvE Player Stamina
ConanSandbox/Content/Mods/UIMod_Hosav/UI_Exported/W_ExampleWidget_User.uexp,,B7A64A204A307CD34A6D3FBFFFF43178,In-Game Time of Day
ConanSandbox/Content/Mods/UIMod_Hosav/UI_Exported/W_ExampleWidget_User.uexp,,EC3CB51A4C5881C3988D4B884A5A8148,Age of Calamitious Faction Emblem on HUD
ConanSandbox/Content/Mods/UIMod_Hosav/UI_Exported/W_ExampleWidget_User.uexp,,3F40B69A4BDD4DEE71B45D97A29C2B03,Staminabar Settings
ConanSandbox/Content/Mods/UIMod_Hosav/UI_Exported/W_ExampleWidget_User.uexp,,1B2FD5FC43F00E6B493ED3A212A0E170,Shelter Percentage
ConanSandbox/Content/Mods/UIMod_Hosav/UI_Exported/W_ExampleWidget_User.uexp,,BE9D29F447E595B5AF3B589BF3C2EF1A,Target AoC Faction Visibillity
ConanSandbox/Content/Mods/UIMod_Hosav/UI_Exported/W_ExampleWidget_User.uexp,,CA02233D4CF287995B89A690F58E2A56,Centered UI Stats / Custom Position
ConanSandbox/Content/Mods/UIMod_Hosav/UI_Exported/W_ExampleWidget_User.uexp,,AD57C37E44026A6E1AC24C9ECEEB959A,Health and Stamina/Endurance Text Custom Color
ConanSandbox/Content/Mods/UIMod_Hosav/UI_Exported/W_ExampleWidget_User.uexp,,22B70A21444F3834E3B9CCA93A5B0B89,Health and Stamina/Endurance Text Color Picker
ConanSandbox/Content/Mods/UIMod_Hosav/UI_Exported/W_ExampleWidget_User.uexp,,46AA6F2149D70E2A9A997BB5A1325710,Save
ConanSandbox/Content/Mods/UIMod_Hosav/UI_Exported/W_ExampleWidget_User.uexp,,E8CDD4C8458B39C1A39A3BA457629E0A,Select Detail Font Size 
ConanSandbox/Content/Mods/UIMod_Hosav/UI_Exported/W_ExampleWidget_User.uexp,,902F04E1449D614534DFA8A560AB1C9C,Select Hotbar Size 
ConanSandbox/Content/Mods/UIMod_Hosav/UI_Exported/W_ExampleWidget_User.uexp,,D9DA8BA74C617AF809B95E932FCFE6A9,Show health lost in enemy healthbar
ConanSandbox/Content/Mods/UIMod_Hosav/UI_Exported/W_ExampleWidget_User.uexp,,5981F8FB454C31ADDBB3018FE3959780,Corruption Bar Custom Color
ConanSandbox/Content/Mods/UIMod_Hosav/UI_Exported/W_ExampleWidget_User.uexp,,0EC5E7684B08DC7B586BE6B7567AC5B7,Staminabar Visbillity
ConanSandbox/Content/Mods/UIMod_Hosav/UI_Exported/W_ExampleWidget_User.uexp,,5B74BB9A4E6D1C6CBC7017B4C23C1504,Corruption Bar Color Picker 
ConanSandbox/Content/Mods/UIMod_Hosav/UI_Exported/W_ExampleWidget_User.uexp,,814ED8B54ABB2918C847F1AA2F823573,Compass
ConanSandbox/Content/Mods/UIMod_Hosav/UI_Exported/W_ExampleWidget_User.uexp,,017059564DAD71AC8432AE8765D1D44D,Compass Background Custom Color
ConanSandbox/Content/Mods/UIMod_Hosav/UI_Exported/W_ExampleWidget_User.uexp,,AF4C742849D4C7564226858DFB3DB568,Minimap
ConanSandbox/Content/Mods/UIMod_Hosav/UI_Exported/W_ExampleWidget_User.uexp,,83D40EBD495BFCE2247FD4ACF94E3B88,Compass Background Color Picker 
ConanSandbox/Content/Mods/UIMod_Hosav/UI_Exported/W_ExampleWidget_User.uexp,,9B92182B49A82DA85E52918039854390,Temperature Type 
ConanSandbox/Content/Mods/UIMod_Hosav/UI_Exported/W_ExampleWidget_User.uexp,,7817E3D24F4BA287401329ABCF63A7AB,Select Minimap Position 
ConanSandbox/Content/Mods/UIMod_Hosav/UI_Exported/W_ExampleWidget_User.uexp,,FF9F2F244690F94D37A4238A40E9B37B,Party UI Settings
ConanSandbox/Content/Mods/UIMod_Hosav/UI_Exported/W_ExampleWidget_User.uexp,,E2FDA80143CC34050E95F88EAAD56E6F,Minimap Border
ConanSandbox/Content/Mods/UIMod_Hosav/UI_Exported/W_ExampleWidget_User.uexp,,415CD44E4F9C37FE48EADAAA36A8EF89,Ally Names
ConanSandbox/Content/Mods/UIMod_Hosav/UI_Exported/W_ExampleWidget_User.uexp,,D47DB4A7499A0CE7FF1161B6EEC3E538,Staminabar Values
ConanSandbox/Content/Mods/UIMod_Hosav/UI_Exported/W_ExampleWidget_User.uexp,,691074E44E3ED9F70890E1A7FFB7E4BA,Ally Health
ConanSandbox/Content/Mods/UIMod_Hosav/UI_Exported/W_ExampleWidget_User.uexp,,FCCE889E422E6707578064BB82CA09B4,Buffs in UI
ConanSandbox/Content/Mods/UIMod_Hosav/UI_Exported/W_ExampleWidget_User.uexp,,D324858B4B84C3FFA22FA0A1C501B631,Ally Health Custom Color
ConanSandbox/Content/Mods/UIMod_Hosav/UI_Exported/W_ExampleWidget_User.uexp,,5483655149BA1D16B6E905B39BB02387,Ally Health Color Picker
ConanSandbox/Content/Mods/UIMod_Hosav/UI_Exported/W_ExampleWidget_User.uexp,,D53DD7194E739901A1E8C49C87D6EE3E,Show Party UI in HUD 
ConanSandbox/Content/Mods/UIMod_Hosav/UI_Exported/W_ExampleWidget_User.uexp,,DF19771049B081E4CE6124B69521EF41,Bazaar Enabled
ConanSandbox/Content/Mods/UIMod_Hosav/UI_Exported/W_ExampleWidget_User.uexp,,E2D1361A45CB6F8FBC49B392D418B2E2,Minimap Border Color Picker 
ConanSandbox/Content/Mods/UIMod_Hosav/UI_Exported/W_ExampleWidget_User.uexp,,D51DADEC4127F1323487A89640D8335C,- Will automatically be disabled with gamepad input to prevent input issues.
ConanSandbox/Content/Mods/UIMod_Hosav/UI_Exported/W_ExampleWidget_User.uexp,,B52378194DFA02DC64F0278BE290B5D7,- Shows the AoC Faction of your target
ConanSandbox/Content/Mods/UIMod_Hosav/UI_Exported/W_ExampleWidget_User.uexp,,E9C2E05B4D66E4FAA34CEBA2280AE276, - Shows MMO Type Damage Indicator that pops up on the screen as you do damage. 
ConanSandbox/Content/Mods/UIMod_Hosav/UI_Exported/W_ExampleWidget_User.uexp,,FF16168F48841591E17ECFAA7BDB27D3,Damage Indicator (Right)
ConanSandbox/Content/Mods/UIMod_Hosav/UI_Exported/W_ExampleWidget_User.uexp,,1421E42640AF8A771097A8A925CD03F4,Server Info
ConanSandbox/Content/Mods/UIMod_Hosav/UI_Exported/W_PopupDamage.uexp,,B053C1A44490D43FC94B4AAEB71EEA1F,97
ConanSandbox/Content/Mods/UIMod_Hosav/UMGColorPicker/UMG/ColorPickerSimple.uexp,,D3CDE01C4B522843F8B116B40091EB81,Link color wheel with value
ConanSandbox/Content/Mods/UIMod_Hosav/UMGColorPicker/UMG/ColorPickerSimple.uexp,,DCC042FE4C8BBA44E1772DBE48585EF8,Color Picker Simple
ConanSandbox/Content/Mods/UIMod_Hosav/UMGColorPicker/UMG/ColorPickerSimple.uexp,,064629B244FE55D71A47428E18D6FA95,Alpha
ConanSandbox/Content/Mods/UIMod_Hosav/UMGColorPicker/UMG/ColorPickerSimple.uexp,,D0C462764B14667D8FCC6ABA3288C5AD,Saturation
ConanSandbox/Content/Mods/UIMod_Hosav/UMGColorPicker/UMG/ColorPickerSimple.uexp,,E419A15E4089AA873A186782BD980C59,Value
ConanSandbox/Content/Mods/UIMod_Hosav/UMGColorPicker/UMG/ColorPickerSimple.uexp,,42D8C2C841EC95320E235E804AE99EC6,Color Picker Simple
ConanSandbox/Content/Mods/UIMod_Hosav/UMGColorPicker/UMG/ColorPickerSimple.uexp,,DC0832FA4BB2443BDF5FD09E2711666A,A:
ConanSandbox/Content/Mods/UIMod_Hosav/UMGColorPicker/UMG/ColorPickerSimple.uexp,,91AAE0D54088CF3AD5FC8FB3C0846B86,S:
ConanSandbox/Content/Mods/UIMod_Hosav/UMGColorPicker/UMG/ColorPickerSimple.uexp,,3F3FC7F4443F32ECA87B2A97BDBB8BDF,V:
ConanSandbox/Content/Mods/UIMod_Hosav/UMGColorPicker/UMG/ColorPickerSimple.uexp,,EFAC0BA0410633177E00E1AC7FC1DDA2,OK
ConanSandbox/Content/Mods/UIMod_Hosav/UMGColorPicker/UMG/ColorPickerSimple.uexp,,A8C66EBD414B2D0C37C277AD10A42B6D,Cancel
ConanSandbox/Content/Mods/UIMod_Hosav/UMGColorPicker/UMG/ColorPickerWidget.uexp,,EEAC844B47F280444012EC82A428269F,Click to restore old color
ConanSandbox/Content/Mods/UIMod_Hosav/UMGColorPicker/UMG/ColorPickerWidget.uexp,,6BF4005549875E7B183269A8D6014C54,Random Color
ConanSandbox/Content/Mods/UIMod_Hosav/UMGColorPicker/UMG/ColorPickerWidget.uexp,,7E7CEE2F42105B11388511BDB7D64CA1,Healthbar Color
ConanSandbox/Content/Mods/UIMod_Hosav/UMGColorPicker/UMG/ColorPickerWidget.uexp,,F24C16FB4EB5F285D633B38CB9CCB666,Hexadecimal Value
ConanSandbox/Content/Mods/UIMod_Hosav/UMGColorPicker/UMG/ColorPickerWidget.uexp,,83636CCF4E05558A237D2BA2FC0BEE55,Saturation
ConanSandbox/Content/Mods/UIMod_Hosav/UMGColorPicker/UMG/ColorPickerWidget.uexp,,14F8E1624BA490CDDE757AAA7230E6B8,Value
ConanSandbox/Content/Mods/UIMod_Hosav/UMGColorPicker/UMG/ColorPickerWidget.uexp,,82F4BF9A4CB7F37F2A17CDAEE7CC7ABD,Alpha Channel
ConanSandbox/Content/Mods/UIMod_Hosav/UMGColorPicker/UMG/ColorPickerWidget.uexp,,EB7D397641AE4F61185ABB9D9AC747A4,HUE
ConanSandbox/Content/Mods/UIMod_Hosav/UMGColorPicker/UMG/ColorPickerWidget.uexp,,81B31DD048DBB90F1557668E4C26A4AF,Blue Channel
ConanSandbox/Content/Mods/UIMod_Hosav/UMGColorPicker/UMG/ColorPickerWidget.uexp,,9CA8A3724249076156EB3DB56CB38C9D,Green Channel
ConanSandbox/Content/Mods/UIMod_Hosav/UMGColorPicker/UMG/ColorPickerWidget.uexp,,2E7D8F6F428D77729385F3880102F600,Red Channel
ConanSandbox/Content/Mods/UIMod_Hosav/UMGColorPicker/UMG/ColorPickerWidget.uexp,,522C803B47606031ED616297BC6FC4F5,Saturation
ConanSandbox/Content/Mods/UIMod_Hosav/UMGColorPicker/UMG/ColorPickerWidget.uexp,,837FE6F447200D9A168E898752247120,Value
ConanSandbox/Content/Mods/UIMod_Hosav/UMGColorPicker/UMG/ColorPickerWidget.uexp,,2A9A916C457E0E8DAA46B3911DD68A89,New
ConanSandbox/Content/Mods/UIMod_Hosav/UMGColorPicker/UMG/ColorPickerWidget.uexp,,9A63DA5448910C22A768349669AC980B,Old
ConanSandbox/Content/Mods/UIMod_Hosav/UMGColorPicker/UMG/ColorPickerWidget.uexp,,912B52D94614452B5D8E08BBEF1F5E52,V:
ConanSandbox/Content/Mods/UIMod_Hosav/UMGColorPicker/UMG/ColorPickerWidget.uexp,,CA47313F44D79F7EC65CB2A3A0DD400A,R:
ConanSandbox/Content/Mods/UIMod_Hosav/UMGColorPicker/UMG/ColorPickerWidget.uexp,,5C5010BF48C137C9CD2E3B88E42B7D5E,Color Picker Health Bar
ConanSandbox/Content/Mods/UIMod_Hosav/UMGColorPicker/UMG/ColorPickerWidget.uexp,,EC4017E1494D5DB9AA20F3912D373B7B,OK
ConanSandbox/Content/Mods/UIMod_Hosav/UMGColorPicker/UMG/ColorPickerWidget.uexp,,71EFCE1B436006413361988B202675B6,Cancel
ConanSandbox/Content/Mods/UIMod_Hosav/UMGColorPicker/UMG/ColorPickerWidget.uexp,,9EC3B94B471C27AEFE5072BE6CA5E84A,G:
ConanSandbox/Content/Mods/UIMod_Hosav/UMGColorPicker/UMG/ColorPickerWidget.uexp,,1C9B5BF74695FC52B947B0A862644767,H:
ConanSandbox/Content/Mods/UIMod_Hosav/UMGColorPicker/UMG/ColorPickerWidget.uexp,,E3CC49AB4D286904356668B3F8A4E5F9,B:
ConanSandbox/Content/Mods/UIMod_Hosav/UMGColorPicker/UMG/ColorPickerWidget.uexp,,606FE29D4D99ABE6F4FA168290264B6A,S:
ConanSandbox/Content/Mods/UIMod_Hosav/UMGColorPicker/UMG/ColorPickerWidget.uexp,,52AFE2574F522FD354341B824E4CFCCC,A:
ConanSandbox/Content/Mods/UIMod_Hosav/UMGColorPicker/UMG/ColorPickerWidget.uexp,,71E1F75D41363826AEE078A154CA3EF5,Hex:
ConanSandbox/Content/Mods/UIMod_Hosav/UMGColorPicker/UMG/ColorPickerWidget_AllyColor.uexp,,EEAC844B47F280444012EC82A428269F,Click to restore old color
ConanSandbox/Content/Mods/UIMod_Hosav/UMGColorPicker/UMG/ColorPickerWidget_AllyColor.uexp,,6BF4005549875E7B183269A8D6014C54,Random Color
ConanSandbox/Content/Mods/UIMod_Hosav/UMGColorPicker/UMG/ColorPickerWidget_AllyColor.uexp,,9E93F0F743436AF8522D798F3C3869D1,Nearby Ally Health Color
ConanSandbox/Content/Mods/UIMod_Hosav/UMGColorPicker/UMG/ColorPickerWidget_AllyColor.uexp,,F24C16FB4EB5F285D633B38CB9CCB666,Hexadecimal Value
ConanSandbox/Content/Mods/UIMod_Hosav/UMGColorPicker/UMG/ColorPickerWidget_AllyColor.uexp,,83636CCF4E05558A237D2BA2FC0BEE55,Saturation
ConanSandbox/Content/Mods/UIMod_Hosav/UMGColorPicker/UMG/ColorPickerWidget_AllyColor.uexp,,14F8E1624BA490CDDE757AAA7230E6B8,Value
ConanSandbox/Content/Mods/UIMod_Hosav/UMGColorPicker/UMG/ColorPickerWidget_AllyColor.uexp,,82F4BF9A4CB7F37F2A17CDAEE7CC7ABD,Alpha Channel
ConanSandbox/Content/Mods/UIMod_Hosav/UMGColorPicker/UMG/ColorPickerWidget_AllyColor.uexp,,EB7D397641AE4F61185ABB9D9AC747A4,HUE
